"INST.ID","COURSE ID","COURSE TITLE","EFFECTIVE SINCE","FILE TYPE","LINK TO SYLLABUS"
"AT","ATCT120","AVIATION WEATHER","2010/09","MS Word","https://njtransfer.org/artweb/artup/AT.ATCT120.201009.syl.doc"
"AT","ATCT170","ATC REGULATIONS","2011/09","PDF","https://njtransfer.org/artweb/artup/AT.ATCT170.201109.syl.pdf"
"AT","ATCT220","CONTROL TOWER OPERATIONS I","2011/09","PDF","https://njtransfer.org/artweb/artup/AT.ATCT220.201109.syl.pdf"
"AT","ATCT225","TERMINAL RADAR I","2011/09","PDF","https://njtransfer.org/artweb/artup/AT.ATCT225.201109.syl.pdf"
"AT","ATCT280","CONTROL TOWER OPERATIONS II","2011/02","PDF","https://njtransfer.org/artweb/artup/AT.ATCT280.201102.syl.pdf"
"AT","ATCT285","TERMINAL RADAR II","2011/02","PDF","https://njtransfer.org/artweb/artup/AT.ATCT285.201102.syl.pdf"
"AT","AVIT100","INTRODUCTION TO AVIATION","2020/09","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT100.202009.syl.docx"
"AT","AVIT101","EXPERIENTIAL FLIGHT","2014/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT101.201409.syl.pdf"
"AT","AVIT103","SIMULATED FLIGHT","2014/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT103.201409.syl.pdf"
"AT","AVIT107","AERONAUTICAL KNOWLEDGE SEMINAR","2013/02","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT107.201302.syl.docx"
"AT","AVIT110","AERONAUTICAL KNOWLEDGE","2011/09","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT110.201109.syl.docx"
"AT","AVIT115","NATIONAL AIRSPACE SYSTEM","2017/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT115.201709.syl.pdf"
"AT","AVIT121","MARINE WEATHER","2020/02","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT121.202002.syl.docx"
"AT","AVIT125","SPECIAL TOPICS IN AVIATION STUDIES","2011/02","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT125.201102.syl.doc"
"AT","AVIT127","INTRODUCTION TO AIRPORT MANAGEMENT","2015/09","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT127.201509.syl.docx"
"AT","AVIT135","INTRODUCTION TO UNMANNED AIRCRAFT SYSTEMS","2014/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT135.201409.syl.pdf"
"AT","AVIT140","UNMANNED AIRCRAFT SYSTEMS OPERATION-MULTI ROTOR","2016/06","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT140.201606.syl.docx"
"AT","AVIT145","PRIVATE PILOT HELICOPTER","2015/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT145.201509.syl.pdf"
"AT","AVIT150","FLIGHT ATTENDANT ESSENTIALS","2011/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT150.201109.syl.pdf"
"AT","AVIT185","REMOTE SENSING USING UNMANNED AERIAL SYSTEMS","2014/09","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT185.201409.syl.docx"
"AT","AVIT200","AERONAUTICAL SKILLS","2014/06","PDF","https://njtransfer.org/artweb/artup/AT.AVIT200.201406.syl.pdf"
"AT","AVIT210","PRIVATE PILOT","2024/09","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT210.202409.syl.docx"
"AT","AVIT220","INSTRUMENT PILOT GROUND SCHOOL","2016/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT220.201609.syl.pdf"
"AT","AVIT225","MOBILIZING A DRONE-POWERED ECONOMY","2019/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT225.201909.syl.pdf"
"AT","AVIT235","INSTRUMENT KNOWLEDGE SEMINAR","2013/02","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT235.201302.syl.docx"
"AT","AVIT240","INSTRUMENT PILOT","2024/09","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT240.202409.syl.docx"
"AT","AVIT245","PROFESSIONAL SUAS OPERATIONS","2020/09","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT245.202009.syl.docx"
"AT","AVIT250","SMALL UNMANNED AIRCRAFT SYSTEMS MAINTENANCE + REPA","2019/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT250.201909.syl.pdf"
"AT","AVIT255","INSTRUMENT PILOT HELICOPTER","2015/09","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT255.201509.syl.docx"
"AT","AVIT260","COMMERCIAL PILOT GROUND SCHOOL","2016/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT260.201609.syl.pdf"
"AT","AVIT263","AERIAL VIDEO PRODUCTION","2017/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT263.201709.syl.pdf"
"AT","AVIT265","COMMERCIAL PILOT HELICOPTER","2015/09","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT265.201509.syl.docx"
"AT","AVIT275","COMMERCIAL PILOT KNOWLEDGE SEMINAR","2013/02","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT275.201302.syl.docx"
"AT","AVIT276","FUNDAMENTALS OF FLIGHT INSTRUCTION","2014/06","PDF","https://njtransfer.org/artweb/artup/AT.AVIT276.201406.syl.pdf"
"AT","AVIT278","AIRPLANE FLIGHT INSTRUCTOR","2014/06","PDF","https://njtransfer.org/artweb/artup/AT.AVIT278.201406.syl.pdf"
"AT","AVIT280","COMMERCIAL PILOT","2018/02","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT280.201802.syl.doc"
"AT","AVIT282","HELICOPTER FLIGHT INSTRUCTOR","2015/09","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT282.201509.syl.doc"
"AT","AVIT286","MULTI-ENGINE PILOT","2016/09","MS Word","https://njtransfer.org/artweb/artup/AT.AVIT286.201609.syl.docx"
"AT","AVIT288","COMMERCIAL HELICOPTER ADD-ON","2016/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT288.201609.syl.pdf"
"AT","AVIT290","UNMANNED AIRCRAFT SYSTEMS CAPSTONE PROJECT","2019/09","PDF","https://njtransfer.org/artweb/artup/AT.AVIT290.201909.syl.pdf"
"AT","BIOL103","BIOLOGY OF OUR WORLD","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.BIOL103.200109.syl.pdf"
"AT","BIOL104","BIOETHICS: REALITIES OF THE NEW MILLENNIUM","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.BIOL104.200109.syl.pdf"
"AT","BIOL109","GENERAL BIOLOGY I","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.BIOL109.200109.syl.pdf"
"AT","BIOL110","GENERAL BIOLOGY II","2003/09","PDF","https://njtransfer.org/artweb/artup/AT.BIOL110.200309.syl.pdf"
"AT","BIOL118","THE HUMAN BODY","2017/09","PDF","https://njtransfer.org/artweb/artup/AT.BIOL118.201709.syl.pdf"
"AT","BIOL203","MICROBIOLOGY","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.BIOL203.200109.syl.pdf"
"AT","BIOL205","GENETICS","2016/06","MS Word","https://njtransfer.org/artweb/artup/AT.BIOL205.201606.syl.doc"
"AT","BIOL220","HUMAN ANATOMY AND PHYSIOLOGY I","2016/09","PDF","https://njtransfer.org/artweb/artup/AT.BIOL220.201609.syl.pdf"
"AT","BIOL221","HUMAN ANATOMY AND PHYSIOLOGY II","2016/09","MS Word","https://njtransfer.org/artweb/artup/AT.BIOL221.201609.syl.docx"
"AT","BIOL250","MICROBIOLOGY","2018/09","PDF","https://njtransfer.org/artweb/artup/AT.BIOL250.201809.syl.pdf"
"AT","BUSN106","BUSINESS ETHICS","2010/02","MS Word","https://njtransfer.org/artweb/artup/AT.BUSN106.201002.syl.doc"
"AT","BUSN142","INTRODUCTION TO PERSONAL FINANCE","2021/02","MS Word","https://njtransfer.org/artweb/artup/AT.BUSN142.202102.syl.doc"
"AT","BUSN144","INTRODUCTION TO ESPORTS","2022/09","MS Word","https://njtransfer.org/artweb/artup/AT.BUSN144.202209.syl.docx"
"AT","BUSN150","PRINCIPLES OF ESPORTS + EVENT PLANNING","2022/09","MS Word","https://njtransfer.org/artweb/artup/AT.BUSN150.202209.syl.docx"
"AT","BUSN202","PRINCIPLES OF MARKETING","2016/09","PDF","https://njtransfer.org/artweb/artup/AT.BUSN202.201609.syl.pdf"
"AT","BUSN205","HUMAN RESOURCES MANAGEMENT","2009/02","MS Word","https://njtransfer.org/artweb/artup/AT.BUSN205.200902.syl.doc"
"AT","BUSN212","DIGITAL MARKETING","2018/09","PDF","https://njtransfer.org/artweb/artup/AT.BUSN212.201809.syl.pdf"
"AT","BUSN222","PRINCIPLES OF MANAGEMENT","2016/09","PDF","https://njtransfer.org/artweb/artup/AT.BUSN222.201609.syl.pdf"
"AT","BUSN226","PRINCIPLES OF INVESTMENTS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.BUSN226.200109.syl.txt"
"AT","BUSN228","SUPPLY CHAIN MANAGEMENT","2021/09","MS Word","https://njtransfer.org/artweb/artup/AT.BUSN228.202109.syl.docx"
"AT","BUSN232","THEORIES OF LEADERSHIP","2019/02","MS Word","https://njtransfer.org/artweb/artup/AT.BUSN232.201902.syl.doc"
"AT","BUSN247","MANAGEMENT INFORMATION SYSTEMS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.BUSN247.200109.syl.txt"
"AT","BUSN290","PRACTICUM IN BUSINESS ADMINISTRATION","2019/09","PDF","https://njtransfer.org/artweb/artup/AT.BUSN290.201909.syl.pdf"
"AT","BUSN295","CAREER DEVELOPMENT IN BUSINESS ADMINISTRATION","2019/09","PDF","https://njtransfer.org/artweb/artup/AT.BUSN295.201909.syl.pdf"
"AT","CDCC103","ROLES OF THE EARLY CHILDHOOD  PROFESSIONAL","2001/09","MS Word","https://njtransfer.org/artweb/artup/AT.CDCC103.200109.syl.docx"
"AT","CDCC104","INFANT/TODDLER DEVELOPMENT: THEORY AND APPLICATION","2019/09","PDF","https://njtransfer.org/artweb/artup/AT.CDCC104.201909.syl.pdf"
"AT","CDCC105","EARLY CHILD. HEALTH,SAFETY,NUTRITION ^ SPEC. NEEDS","2017/09","MS Word","https://njtransfer.org/artweb/artup/AT.CDCC105.201709.syl.docx"
"AT","CDCC106","EARLY CHILDHOOD SOCIAL AND EMOTIONAL GUIDANCE","2019/09","MS Word","https://njtransfer.org/artweb/artup/AT.CDCC106.201909.syl.docx"
"AT","CDCC130","EARLY CHILDHOOD PRACTICUM","2001/09","MS Word","https://njtransfer.org/artweb/artup/AT.CDCC130.200109.syl.docx"
"AT","CDCC140","EARLY CHILDHOOD DIRECTORS COURSE","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CDCC140.200109.syl.txt"
"AT","CDCC250","INFANT AND TODDLER PRACTICUM","2017/09","MS Word","https://njtransfer.org/artweb/artup/AT.CDCC250.201709.syl.docx"
"AT","CHEM100","INTRODUCTION TO COLLEGE CHEMISTRY","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.CHEM100.200109.syl.pdf"
"AT","CHEM102","INTRODUCTION TO FORENSIC SCIENCE","2009/02","MS Word","https://njtransfer.org/artweb/artup/AT.CHEM102.200902.syl.doc"
"AT","CHEM110","GENERAL CHEMISTRY I","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CHEM110.200109.syl.txt"
"AT","CHEM111","GENERAL CHEMISTRY II","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.CHEM111.200109.syl.pdf"
"AT","CHEM210","ORGANIC CHEMISTRY I","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.CHEM210.200109.syl.pdf"
"AT","CHEM211","ORGANIC CHEMISTRY II","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.CHEM211.200109.syl.pdf"
"AT","CISM102","COMPUTER FUNDAMENTALS - WINDOWS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CISM102.200109.syl.txt"
"AT","CISM104","COMPUTER PRESENTATIONS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CISM104.200109.syl.txt"
"AT","CISM106","INTERNET RESEARCH","2011/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM106.201109.syl.pdf"
"AT","CISM108","MICROSOFT WORD","2022/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM108.202209.syl.docx"
"AT","CISM110","MS POWERPOINT + OUTLOOK","2022/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM110.202209.syl.docx"
"AT","CISM122","AGRICULTURAL TECHNOLOGY","2018/02","MS Word","https://njtransfer.org/artweb/artup/AT.CISM122.201802.syl.docx"
"AT","CISM128","TECHNOLOGY FOR EDUCATORS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CISM128.200109.syl.txt"
"AT","CISM129","PROBLEM SOLVING USING ARTIFICIAL INTELLIGENCE","2024/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM129.202409.syl.docx"
"AT","CISM130","USING PC OPERATING SYSTEMS","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM130.200109.syl.pdf"
"AT","CISM132","PROBLEM SOLVING USING TECHNOLOGY","2019/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM132.201909.syl.pdf"
"AT","CISM135","COMPUTER PROGRAMMING - C++","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM135.200109.syl.pdf"
"AT","CISM139","MICROCOMPUTER PERIPHERALS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CISM139.200109.syl.txt"
"AT","CISM142","HELP DESK SUPPORT","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CISM142.200109.syl.txt"
"AT","CISM143","INTRODUCTION TO PROJECT MANAGEMENT","2012/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM143.201209.syl.docx"
"AT","CISM146","COMPUTER NETWORKING","2014/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM146.201409.syl.pdf"
"AT","CISM148","PROBLEM SOLVING USING PYTHON","2019/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM148.201909.syl.pdf"
"AT","CISM149","COMPUTER HARDWARE","2014/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM149.201409.syl.docx"
"AT","CISM154","COMPUTER PROGRAMMING - JAVA","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CISM154.200109.syl.txt"
"AT","CISM159","INTERMEDIATE PROGRAMMING C++","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM159.200109.syl.pdf"
"AT","CISM162","MICROCOMPUTER  APPLICATIONS USING SPREADSHEETS","2019/02","PDF","https://njtransfer.org/artweb/artup/AT.CISM162.201902.syl.pdf"
"AT","CISM164","MICROSOFT ACCESS","2001/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM164.200109.syl.docx"
"AT","CISM165","WEB GRAPHICS AND ANIMATION","2001/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM165.200109.syl.docx"
"AT","CISM166","QUICKBOOKS ONLINE","2022/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM166.202209.syl.docx"
"AT","CISM167","PROGRAMMING IN ORACLE SQL","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CISM167.200109.syl.txt"
"AT","CISM170","DATABASE DESIGN USING ORACLE","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CISM170.200109.syl.txt"
"AT","CISM176","SYSTEMS SECURITY METHODS","2014/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM176.201409.syl.docx"
"AT","CISM179","WINDOWS SERVER","2014/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM179.201409.syl.pdf"
"AT","CISM180","RADIO BROADCASTING","2008/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM180.200809.syl.pdf"
"AT","CISM182","LINUX","2021/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM182.202109.syl.docx"
"AT","CISM185","SPECIAL TOPICS IN INFORMATION TECHNOLOGY","2010/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM185.201009.syl.pdf"
"AT","CISM190","SOCIAL MEDIA FOR BUSINESS","2011/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM190.201109.syl.pdf"
"AT","CISM215","ETHICAL HACKING","2021/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM215.202109.syl.docx"
"AT","CISM222","ISSUES IN COMPUTER SECURITY","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM222.200109.syl.pdf"
"AT","CISM229","WINDOWS SERVER ADMINISTRATION","2014/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM229.201409.syl.pdf"
"AT","CISM230","LOCAL AREA NETWORKS","2001/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM230.200109.syl.docx"
"AT","CISM240","INTRODUCTION TO COMPUTER FORENSICS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CISM240.200109.syl.txt"
"AT","CISM243","INTERNET SERVER ADMINISTRATION","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CISM243.200109.syl.txt"
"AT","CISM244","ADVANCED PROJECT MANAGEMENT","2014/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM244.201409.syl.docx"
"AT","CISM245","ACCOUNTING INFORMATION SYSTEMS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CISM245.200109.syl.txt"
"AT","CISM247","MANAGEMENT INFORMATION SYSTEMS","2001/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM247.200109.syl.docx"
"AT","CISM254","ADVANCED COMPUTER PROGRAMMING - JAVA","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.CISM254.200109.syl.txt"
"AT","CISM258","CYBER DEFENSE","2021/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM258.202109.syl.docx"
"AT","CISM262","MOBILE FORENSICS INVESTIGATION","2017/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM262.201709.syl.pdf"
"AT","CISM269","ADVANCED WINDOWS SERVER","2014/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM269.201409.syl.pdf"
"AT","CISM270","IPHONE PROGRAMMING","2017/02","PDF","https://njtransfer.org/artweb/artup/AT.CISM270.201702.syl.pdf"
"AT","CISM271","ANDROID PROGRAMMING","2013/02","MS Word","https://njtransfer.org/artweb/artup/AT.CISM271.201302.syl.docx"
"AT","CISM280","CAPSTONE PORTFOLIO","2011/09","PDF","https://njtransfer.org/artweb/artup/AT.CISM280.201109.syl.pdf"
"AT","CISM290","INSTRUCTIONAL TECHNOLOGY FOR EDUCATORS","2012/09","MS Word","https://njtransfer.org/artweb/artup/AT.CISM290.201209.syl.doc"
"AT","CISM295","INTERNSHIP IN INFORMATION TECHNOLOGY","2018/06","MS Word","https://njtransfer.org/artweb/artup/AT.CISM295.201806.syl.docx"
"AT","COMM103","INTRODUCTION TO MASS MEDIA","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.COMM103.200109.syl.txt"
"AT","COMM104","INTRODUCTION TO PUBLIC RELATIONS","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.COMM104.200109.syl.txt"
"AT","COMM105","TELEVISION HISTORY","2011/09","PDF","https://njtransfer.org/artweb/artup/AT.COMM105.201109.syl.pdf"
"AT","COMM107","POPULAR MUSIC AND RADIO HISTORY","2014/09","MS Word","https://njtransfer.org/artweb/artup/AT.COMM107.201409.syl.docx"
"AT","COMM110","INTERPERSONAL COMMUNICATIONS","2001/09","PDF","https://njtransfer.org/artweb/artup/AT.COMM110.200109.syl.pdf"
"AT","COMM126","FILM HISTORY","2014/09","MS Word","https://njtransfer.org/artweb/artup/AT.COMM126.201409.syl.docx"
"AT","COMM130","VISUAL COMMUNICATION","2014/09","PDF","https://njtransfer.org/artweb/artup/AT.COMM130.201409.syl.pdf"
"AT","COMM204","ORGANIZATIONAL COMMUNICATION","2011/09","MS Word","https://njtransfer.org/artweb/artup/AT.COMM204.201109.syl.doc"
"AT","COMM205","TELEVISION HISTORY","2021/09","MS Word","https://njtransfer.org/artweb/artup/AT.COMM205.202109.syl.docx"
"AT","COMM207","POPULAR MUSIC AND RADIO HISTORY","2021/09","MS Word","https://njtransfer.org/artweb/artup/AT.COMM207.202109.syl.docx"
"AT","COMM208","FILM HISTORY","2021/09","MS Word","https://njtransfer.org/artweb/artup/AT.COMM208.202109.syl.docx"
"AT","COMM209","JOURNALISM I","2001/09","MS Word","https://njtransfer.org/artweb/artup/AT.COMM209.200109.syl.docx"
"AT","COMM210","SPECIAL TOPICS IN NEWS WRITING","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.COMM210.200109.syl.txt"
"AT","COMM211","JOURNALISM II","2010/09","PDF","https://njtransfer.org/artweb/artup/AT.COMM211.201009.syl.pdf"
"AT","COMM220","CREATIVE WRITING I","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.COMM220.200109.syl.txt"
"AT","COMM221","CREATIVE WRITING II","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/AT.COMM221.200109.syl.txt"
"AT","COMM295","COMMUNICATION INTERNSHIP","2017/09","PDF","https://njtransfer.org/artweb/artup/AT.COMM295.201709.syl.pdf"
