"INST.ID","COURSE ID","COURSE TITLE","EFFECTIVE SINCE","FILE TYPE","LINK TO SYLLABUS"
"MR","ACC105","COMPUTERIZED ACCOUNTING","2017/09","PDF","https://njtransfer.org/artweb/artup/MR.ACC105.201709.syl.pdf"
"MR","ACC108","ACCOUNTING FOR HOSPITALITY","2017/09","PDF","https://njtransfer.org/artweb/artup/MR.ACC108.201709.syl.pdf"
"MR","ACC110","ELEMENTS OF ACCOUNTING","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ACC110.200109.syl.pdf"
"MR","ACC111","PRINCIPLES OF ACCOUNTING I - FINANCIAL ACCOUNTING","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ACC111.200109.syl.pdf"
"MR","ACC112","PRINCIPLES OF ACCOUNTING II-MANAGERIAL ACCOUNTING","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ACC112.200109.syl.pdf"
"MR","ACC203","PAYROLL ACCOUNTING","2023/02","PDF","https://njtransfer.org/artweb/artup/MR.ACC203.202302.syl.pdf"
"MR","ACC211","INTERMEDIATE ACCOUNTING I","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ACC211.200109.syl.pdf"
"MR","ACC212","INTERMEDIATE ACCOUNTING II","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ACC212.200109.syl.pdf"
"MR","ACC213","TAX PROCEDURES","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ACC213.200109.syl.pdf"
"MR","ACC215","COST ACCOUNTING","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ACC215.200109.syl.pdf"
"MR","ACC230","PRINCIPLES OF AUDITING","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ACC230.200109.syl.pdf"
"MR","ACC231","GOVERNMENT AND NOT-FOR-PROFIT ACCOUNTING","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ACC231.200109.syl.pdf"
"MR","ACS111","BECOMING A MASTER STUDENT","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ACS111.200109.syl.pdf"
"MR","ACS125","ACADEMIC STRATEGIES II","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ACS125.200109.syl.pdf"
"MR","ARA111","ELEMENTARY ARABIC I","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ARA111.200109.syl.pdf"
"MR","ARA112","ELEMENTARY ARABIC II","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ARA112.200109.syl.pdf"
"MR","ARA211","INTERMEDIATE ARABIC I","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ARA211.200109.syl.pdf"
"MR","ART101","ART START - A CREATIVE EXPERIENCE","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART101.200109.syl.pdf"
"MR","ART102","INDEP STUD-INTRO COMP FINE ART","2020/02","PDF","https://njtransfer.org/artweb/artup/MR.ART102.202002.syl.pdf"
"MR","ART114","CONTEMPORARY ART","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART114.200109.syl.pdf"
"MR","ART116","AMERICAN ART","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART116.200109.syl.pdf"
"MR","ART122","DRAWING I","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART122.200109.syl.pdf"
"MR","ART123","DRAWING II","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART123.200109.syl.pdf"
"MR","ART124","FIGURE DRAWING","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART124.200109.syl.pdf"
"MR","ART130","TWO-DIMENSIONAL DESIGN","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART130.200109.syl.pdf"
"MR","ART131","COLOR THEORY","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART131.200109.syl.pdf"
"MR","ART132","THREE-DIMENSIONAL DESIGN","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART132.200109.syl.pdf"
"MR","ART133","ART HISTORY I","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART133.200109.syl.pdf"
"MR","ART134","ART HISTORY II","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART134.200109.syl.pdf"
"MR","ART135","ART APPRECIATION","2019/02","MS Word","https://njtransfer.org/artweb/artup/MR.ART135.201902.syl.doc"
"MR","ART183","ART HISTORY I HONORS","2023/09","PDF","https://njtransfer.org/artweb/artup/MR.ART183.202309.syl.pdf"
"MR","ART184","ART HISTORY II HONORS","2023/09","PDF","https://njtransfer.org/artweb/artup/MR.ART184.202309.syl.pdf"
"MR","ART219","PAINTING I","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART219.200109.syl.pdf"
"MR","ART220","PAINTING II","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART220.200109.syl.pdf"
"MR","ART223","PRINTMAKING I","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART223.200109.syl.pdf"
"MR","ART224","PRINTMAKING II","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART224.200109.syl.pdf"
"MR","ART228","SCULPTURE I","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART228.200109.syl.pdf"
"MR","ART229","SCULPTURE II","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART229.200109.syl.pdf"
"MR","ART230","PORTFOLIO AND PRESENTATION","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART230.200109.syl.pdf"
"MR","ART233","INDEPENDENT STUDY I","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART233.200109.syl.pdf"
"MR","ART234","INDEPENDENT STUDY II","2009/09","PDF","https://njtransfer.org/artweb/artup/MR.ART234.200909.syl.pdf"
"MR","ART237","WATERCOLOR PAINTING","2009/09","PDF","https://njtransfer.org/artweb/artup/MR.ART237.200909.syl.pdf"
"MR","ART238","INDEPENDENT STUDY III","2019/02","PDF","https://njtransfer.org/artweb/artup/MR.ART238.201902.syl.pdf"
"MR","ART241","CERAMICS I","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART241.200109.syl.pdf"
"MR","ART242","CERAMICS II","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.ART242.200109.syl.pdf"
"MR","ART250","BEGINNING GLASSBLOWING I","2018/09","PDF","https://njtransfer.org/artweb/artup/MR.ART250.201809.syl.pdf"
"MR","ART251","INTERMEDIATE GLASSBLOWING","2019/02","PDF","https://njtransfer.org/artweb/artup/MR.ART251.201902.syl.pdf"
"MR","ART291","SPECIAL TOPICS IN ART","2009/09","PDF","https://njtransfer.org/artweb/artup/MR.ART291.200909.syl.pdf"
"MR","ART292","SPECIAL TOPICS IN ART","2011/02","MS Word","https://njtransfer.org/artweb/artup/MR.ART292.201102.syl.docx"
"MR","ASL111","AMERICAN SIGN LANGUAGE I","2012/09","PDF","https://njtransfer.org/artweb/artup/MR.ASL111.201209.syl.pdf"
"MR","ASL112","AMERICAN SIGN LANGUAGE II","2013/02","PDF","https://njtransfer.org/artweb/artup/MR.ASL112.201302.syl.pdf"
"MR","ASL211","INTERMEDIATE AMERICAN SIGN LANGUAGE I","2013/09","PDF","https://njtransfer.org/artweb/artup/MR.ASL211.201309.syl.pdf"
"MR","ASL212","INTERMEDIATE AMERICAN SIGN LANGUAGE II","2014/09","PDF","https://njtransfer.org/artweb/artup/MR.ASL212.201409.syl.pdf"
"MR","AVT101","INTRODUCTION TO AVIATION","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.AVT101.200109.syl.pdf"
"MR","AVT103","INTRODUCTION TO BASIC FLIGHT TRAINING","2013/09","PDF","https://njtransfer.org/artweb/artup/MR.AVT103.201309.syl.pdf"
"MR","AVT110","FLIGHT OPERATIONS I","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.AVT110.200109.syl.pdf"
"MR","AVT111","FLIGHT TRAINING IA","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.AVT111.200109.syl.pdf"
"MR","AVT118","AERODYNAMICS","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.AVT118.200109.syl.pdf"
"MR","AVT121","FLIGHT TRAINING IIA","2001/09","PDF","https://njtransfer.org/artweb/artup/MR.AVT121.200109.syl.pdf"
