"INST.ID","COURSE ID","COURSE TITLE","EFFECTIVE SINCE","FILE TYPE","LINK TO SYLLABUS"
"ME","ACC106","OFFICE ACCOUNTING I","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC106.202102.syl.pdf"
"ME","ACC108","HOSPITALITY ACCOUNTING","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC108.202102.syl.pdf"
"ME","ACC109","FOOD, BEVERAGE, AND LABOR COST CONTROL","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC109.202102.syl.pdf"
"ME","ACC111","PRINCIPLES OF FINANCIAL ACCOUNTING","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC111.202102.syl.pdf"
"ME","ACC112","PRINCIPLES OF MANAGERIAL ACCOUNTING","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC112.202102.syl.pdf"
"ME","ACC201","INTERMEDIATE ACCOUNTING I","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC201.202102.syl.pdf"
"ME","ACC202","INTERMEDIATE ACCOUNTING II","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC202.202102.syl.pdf"
"ME","ACC203","FEDERAL INCOME TAXATION","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC203.202102.syl.pdf"
"ME","ACC204","AUDITING","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC204.202102.syl.pdf"
"ME","ACC205","OFFICE ACCOUNTING II","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC205.202102.syl.pdf"
"ME","ACC207","COMPUTERIZED ACCOUNTING","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC207.202102.syl.pdf"
"ME","ACC214","ACCOUNTING FOR NON-PROFIT ORGANIZATIONS","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC214.202102.syl.pdf"
"ME","ACC215","COST ACCOUNTING","2021/02","PDF","https://njtransfer.org/artweb/artup/ME.ACC215.202102.syl.pdf"
"ME","ADD107","PROFESSIONAL RESPONSIBILITY FOR ADDICTIONS COUNSEL","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/ME.ADD107.200109.syl.txt"
"ME","ADD108","COMMUNITY RESPONSIBILITY AND PREVENTIVE WORK","2001/09","Text/ASCII","https://njtransfer.org/artweb/artup/ME.ADD108.200109.syl.txt"
